2023-01-17T09:41:06+01,6.708625,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,6.724162,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,6.769511,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,6.81696,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,6.862603,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,6.894299,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,6.909536,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,6.940824,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,6.956439,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,7.003575,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,7.04946,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,7.080183,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,7.095924,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,7.127446,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,7.142768,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,7.173986,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,7.189401,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,7.236222,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,7.282851,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,7.329254,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,7.376435,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,7.422108,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,7.468845,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,7.516339,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,7.548185,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,7.564237,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,7.609329,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,7.641248,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,7.656719,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,7.702824,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,7.748803,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,7.795131,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,7.841985,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,7.873449,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,7.889397,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,7.921334,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,7.967441,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,8.013625,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,8.045596,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,8.061546,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,8.092803,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,8.108526,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,8.139443,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,8.155145,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,8.194912,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,8.23216,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,8.278924,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,8.326214,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,8.35735,-29999.0,mA,7.558,mA
2023-01-17T09:41:07+01,8.372518,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,8.418596,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,8.466621,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,8.511549,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,8.543516,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,8.55947,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,8.591655,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,8.607397,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,8.638709,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,8.653944,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,8.684851,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,8.701681,-29999.0,mA,7.559,mA
2023-01-17T09:41:08+01,8.746928,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,8.792489,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,8.839403,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,8.88479,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,8.931218,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,8.963366,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,8.979112,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,9.009828,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,9.025791,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,9.057706,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,9.073077,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,9.104139,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,9.119547,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,9.165918,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,9.211894,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,9.258124,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,9.289976,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,9.305399,-29999.0,mA,7.558,mA
2023-01-17T09:41:08+01,9.350934,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,9.397864,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,9.44388,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,9.489714,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,9.520145,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,9.535081,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,9.565973,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,9.582179,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,9.614113,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,9.629618,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,9.661105,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,9.6767,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,9.724181,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,9.770699,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,9.816997,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,9.862945,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,9.90954,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,9.94148,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,9.957368,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,10.003858,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,10.049746,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,10.081426,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,10.096792,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,10.128319,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,10.143991,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,10.190293,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,10.222166,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,10.238188,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,10.269318,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,10.28495,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,10.332071,-29999.0,mA,7.558,mA
2023-01-17T09:41:09+01,10.363288,-29999.0,mA,7.558,mA
2023-01-17T09:41:10+01,10.378831,-29999.0,mA,7.558,mA
2023-01-17T09:41:10+01,10.425221,-29999.0,mA,7.558,mA
2023-01-17T09:41:10+01,10.457538,-29999.0,mA,7.558,mA
2023-01-17T09:41:10+01,10.533161,-29999.0,mA,7.558,mA
2023-01-17T09:41:10+01,10.567049,-29999.0,mA,7.558,mA
2023-01-17T09:41:10+01,10.611369,-29999.0,mA,7.558,mA
2023-01-17T09:41:10+01,10.642832,-29999.0,mA,7.558,mA
2023-01-17T09:41:10+01,10.658871,-29999.0,mA,7.558,mA
2023-01-17T09:41:10+01,10.689715,-29999.0,mA,7.558,mA
2023-01-17T09:41:10+01,10.70513,-29999.0,mA,7.558,mA
2023-01-17T09:41:10+01,10.736807,-29999.0,mA,7.558,mA
2023-01-17T09:41:10+01,10.751575,-29999.0,mA,7.558,mA
2023-01-17T09:41:10+01,10.797268,-29999.0,mA,7.558,mA
2023-01-17T09:41:10+01,10.844068,-29999.0,mA,7.558,mA
2023-01-17T09:41:10+01,10.890926,-29999.0,mA,7.558,mA
2023-01-17T09:41:10+01,10.922034,-29999.0,mA,7.558,mA
2023-01-17T09:41:10+01,10.936885,-29999.0,mA,7.558,mA
2023-01-17T09:41:10+01,10.983399,-29999.0,mA,7.558,mA
2023-01-17T09:41:10+01,11.033316,-29999.0,mA,7.558,mA
2023-01-17T09:41:10+01,11.075212,-29999.0,mA,7.558,mA
2023-01-17T09:41:10+01,11.106108,-29999.0,mA,7.558,mA
2023-01-17T09:41:10+01,11.121172,-29999.0,mA,7.56,mA
2023-01-17T09:41:10+01,11.152688,-29999.0,mA,7.56,mA
2023-01-17T09:41:10+01,11.166131,-29999.0,mA,7.561,mA
2023-01-17T09:41:10+01,11.198201,-29999.0,mA,7.561,mA
2023-01-17T09:41:10+01,11.200277,-29999.0,mA,7.561,mA
2023-01-17T09:41:10+01,11.244968,-29999.0,mA,7.561,mA
2023-01-17T09:41:10+01,11.276101,-29999.0,mA,7.561,mA
2023-01-17T09:41:10+01,11.277103,-29999.0,mA,7.561,mA
2023-01-17T09:41:10+01,11.291055,-29999.0,mA,7.561,mA
2023-01-17T09:41:10+01,11.322056,-29999.0,mA,7.561,mA
2023-01-17T09:41:10+01,11.337232,-29999.0,mA,7.561,mA
2023-01-17T09:41:10+01,11.368427,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,11.383916,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,11.431255,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,11.478264,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,11.525113,-29999.0,mA,7.56,mA
2023-01-17T09:41:11+01,11.557004,-29999.0,mA,7.56,mA
